word,len
楽天地,3
楽天家,3
楽屋,2
楽屋裏,3
楽屋話,3
楽市楽座,4
楽師,2
楽府,2
楽座,2
楽想,2
楽手,2
楽日,2
楽曲,2
楽楽,2
楽章,2
楽舞,2
楽観,2
楽譜,2
楽長,2
楽隊,2
楽面,2
楽音,2
概念,2
概数,2
概況,2
概略,2
概算,2
概要,2
概観,2
概説,2
概論,2
構内,2
構図,2
構想,2
構成,2
構文,2
構法,2
構築,2
構造,2
様子,2
様子者,3
様子見,3
様式,2
様態,2
様相,2
標定,2
標数,2
標本,2
標柱,2
標準,2
標準電波,4
標的,2
標石,2
標示,2
標章,2
標記,2
標語,2
標識,2
標題,2
標高,2
模作,2
模倣,2
模写,2
模型,2
模擬,2
模様,2
模範,2
模索,2
模試,2
模造,2
権兵衛,3
権利,2
権利証,3
権利金,3
権力,2
権力分立,4
権力者,3
権助,2
権勢,2
権化,2
権原,2
権外,2
権大納言,4
権威,2
権家,2
権現,2
権益,2
権能,2
権蔵,2
権謀,2
権謀術数,4
権道,2
権門,2
権限,2
権高,2
横一線,3
横丁,2
横堀,2
横幅,2
横手,2
横断,2
横断歩道,4
横暴,2
横木,2
横柄,2
横根,2
横棒,2
横死,2
横浜,2
横町,2
横目,2
横穴,2
横笛,2
横綱,2
横綱相撲,4
横線,2
横行,2
横谷,2
横転,2
横軸,2
横道,2
横長,2
横領,2
横顔,2
横風,2
樹上,2
樹下,2
樹下石上,4
樹冠,2
樹勢,2
樹幹,2
樹形,2
樹木,2
樹林,2
樹氷,2
樹海,2
樹液,2
樹皮,2
樹相,2
樹種,2
樹立,2
樹脂,2
樹高,2
樹齢,2
橋上,2
橋台,2
橋桁,2
橋脚,2
橋詰,2
機上,2
機中,2
機会,2
機体,2
機具,2
機内,2
機内食,3
機動,2
機動作戦,4
機動力,3
機動性,3
機器,2
機変,2
機外,2
機嫌,2
機密,2
機密文書,4
機巧,2
機序,2
機微,2
機敏,2
機材,2
機械,2
機業,2
機構,2
機法一体,4
機物薬,3
機甲,2
機知,2
機種,2
機織,2
機能,2
機身事,3
機転,2
機軸,2
機運,2
機銃,2
機長,2
機関,2
機関車,3
機雷,2
機首,2
欄外,2
欄干,2
欄心,2
欄理,2
欄象化,3
欄間,2
欠乏,2
欠勤,2
欠員,2
欠場,2
欠失,2
欠如,2
欠席,2
欠損,2
欠格,2
欠点,2
欠片,2
欠番,2
欠航,2
欠落,2
欠陥,2
次世代,3
次亜,2
次代,2
次作,2
次元,2
次兄,2
次号,2
次善,2
次回,2
次女,2
次子,2
次官,2
次席,2
次式,2
次戦,2
次数,2
次期,2
次点,2
次男,2
次第,2
次週,2
次郎,2
次長,2
次項,2
欧亜,2
欧化,2
欧字,2
欧州,2
欧文,2
欧米,2
欧風,2
欲情,2
欲望,2
欲求,2
歌人,2
歌仙,2
歌会,2
歌劇,2
歌合,2
歌唱,2
歌壇,2
歌声,2
歌姫,2
歌学,2
歌学書,3
歌手,2
歌曲,2
歌書,2
歌枕,2
歌留多,3
歌碑,2
歌舞,2
歌舞伎,3
歌詞,2
歌誌,2
歌論,2
歌謡,2
歌道,2
歌集,2
歌風,2
歓呼,2
歓喜,2
歓声,2
歓待,2
歓心,2
歓楽,2
歓談,2
歓迎,2
止水,2
止血,2
止観,2
正三角形,4
正中,2
正中面,3
正伝,2
正体,2
正体不明,4
正使,2
正保,2
正倉,2
正元,2
正八面体,4
正典,2
正円,2
正則,2
正副,2
正午,2
正反対,3
正史,2
正味,2
正和,2
正夢,2
正大,2
正妻,2
正子,2
正孔,2
正字,2
正安,2
正宗,2
正定,2
正実,2
正室,2
正対,2
正常,2
正平,2
正座,2
正式,2
正弦,2
正当,2
正当化,3
正徳,2
正応,2
正念,2
正念場,3
正慶,2
正教,2
正数,2
正数法,3
正文,2
正方,2
正時,2
正暦,2
正書,2
正月,2
正月気分,4
正月物,3
正木,2
正本,2
正格,2
正極,2
正楽,2
正殿,2
正気,2
正治,2
正法,2
正犯,2
正直,2
正直者,3
正真,2
正真正銘,4
正眼,2
正確,2
正社員,3
正立,2
正答,2
正統,2
正続,2
正編,2
正義,2
正義感,3
正行,2
正装,2
正見,2
正規,2
正覚,2
正解,2
正誤,2
正調,2
正論,2
正負,2
正路,2
正道,2
正金,2
正銘,2
正長,2
正門,2
正電気,3
正面,2
正音,2
武事,2
武人,2
武備,2
武具,2
武力,2
武功,2
武勇,2
武勲,2
武器,2
武士,2
武士道,3
武夫,2
武威,2
武官,2
武家,2
武家政治,4
武家方,3
武家時代,4
武富士,3
武将,2
武庫,2
武徳,2
武断,2
武漢,2
武烈,2
武神,2
武者,2
武者人形,4
武者修行,4
武臣,2
武芸,2
武芸者,3
武蔵,2
武術,2
武装,2
武運,2
武運長久,4
武道,2
武鑑,2
武門,2
武闘,2
歩兵,2
歩合,2
歩合給,3
歩合高,3
歩数,2
歩行,2
歩行器,3
歩行者,3
歩行者天国,5
歩調,2
歩道,2
歯列,2
歯周,2
歯型,2
歯学,2
歯屋物,3
歯根,2
歯槽,2
歯牙,2
歯状,2
歯磨,2
歯科,2
歯肉,2
歯茎,2
歯車,2
歯音,2
歯髄,2
歯黒,2
歳上,2
歳入,2
歳出,2
歳差,2
歳旦,2
歳時記,3
歳暮,2
歳月,2
歳末,2
歳費,2
歴代,2
歴任,2
歴史,2
歴戦,2
歴然,2
歴程,2
歴訪,2
死亡,2
死人,2
死体,2
死傷,2
死刑,2
死別,2
死去,2
死因,2
死地,2
死守,2
死後,2
死期,2
死没,2
死活,2
死海,2
死滅,2
死球,2
死生,2
死産,2
死神,2
死線,2
死罪,2
死者,2
死角,2
死語,2
死闘,2
死霊,2
死骸,2
殉国,2
殉教,2
殉死,2
殉職,2
殉難,2
殊勲,2
殊更,2
残余,2
残像,2
残光,2
残党,2
残務,2
残土,2
残基,2
残夢,2
残存,2
残差,2
残弾,2
残忍,2
残念,2
残暑,2
残月,2
残業,2
残業手当,4
残機,2
残欠,2
残照,2
残留,2
残置,2
残虐,2
残部,2
残酷,2
残量,2
残金,2
残雪,2
残響,2
残額,2
残飯,2
残骸,2
残高,2
殖民,2
殖産,2
殴打,2
段丘,2
段位,2
段差,2
段平,2
段数,2
段物,2
段落,2
段階,2
殺人,2
殺伐,2
殺傷,2
殺到,2
殺害,2
殺意,2
殺気,2
殺法,2
殺生,2
殺菌,2
殺虫,2
殺陣,2
殺陣師,3
殺風景,3
殿上,2
殿下,2
殿中,2
殿内,2
殿堂,2
殿軍,2
毀損,2
毀釈,2
母乳,2
母体,2
母后,2
母国,2
母娘,2
母子,2
母屋,2
母性,2
母性本能,4
母指,2
母数,2
母方,2
母星,2
母材,2
母校,2
母港,2
母父,2
母系,2
母胎,2
母船,2
母艦,2
母衣,2
母親,2
母語,2
母音,2
毎分,2
毎号,2
毎回,2
毎夜,2
毎年,2
毎度,2
毎日,2
毎時,2
毎晩,2
毎月,2
毎朝,2
毎秒,2
毎週,2
毒婦,2
毒性,2
毒殺,2
毒液,2
毒牙,2
毒物,2
毒矢,2
毒素,2
毒舌,2
毒草,2
毒薬,2
毒蛇,2
毒針,2
毒霧,2
比丘,2
比丘尼,3
比例,2
比喩,2
比定,2
比島,2
比熱,2
比率,2
比翼,2
比肩,2
比較,2
比重,2
比類,2
毛人,2
毛先,2
毛布,2
毛玉,2
毛皮,2
毛穴,2
毛筆,2
毛糸,2
毛織,2
毛色,2
毛虫,2
毛衣,2
毛野,2
毛頭,2
毛髪,2
氏名,2
氏姓,2
氏子,2
氏寺,2
氏族,2
氏神,2
民主,2
民主主義,4
民主国家,4
民事,2
民事事件,4
民事部,3
民俗,2
民俗芸能,4
民兵,2
民具,2
民力,2
民営,2
民団,2
民国,2
民報,2
民家,2
民宿,2
民心,2
民意,2
民放,2
民政,2
民族,2
民族音楽,4
民有,2
民業,2
民権,2
民泊,2
民法,2
民法典,3
民生,2
民生品,3
民生委員,4
民生用,3
民芸,2
民芸品,3
民衆,2
民衆的,3
民話,2
民謡,2
民選,2
民鉄,2
民間,2
民間人,3
民間機,3
民間薫業,4
民間説話,4
民需,2
民青,2
気丈,2
気位,2
気体,2
気体力学,4
気体燃料,4
気候,2
気候学,3
気先,2
気分,2
気分一新,4
気分屋,3
気分転換,4
気前,2
気力,2
気力充実,4
気功,2
気化,2
気化器,3
気化熱,3
気合,2
気合十分,4
気味,2
気味合,3
気品,2
気団,2
気圧,2
気圧計,3
気塞壮大,4
気孔,2
気学,2
気密,2
気弱,2
気心,2
気性,2
気情,2
気持,2
気根,2
気楽,2
気概,2
気泡,2
気流,2
気海,2
気温,2
気無性,3
気無醸,3
気球,2
気相,2
気筒,2
気管,2
気絶,2
気胸,2
気腫,2
気色,2
気象,2
気象学,3
気象電気,4
気質,2
気質物,3
気転,2
気軽,2
気迫,2
気運,2
気道,2
気道楽,3
気配,2
気鋭,2
気長,2
気門,2
気音,2
気韻生動,4
気風,2
気骨,2
気高,2
水上,2
水上交通,4
水上機,3
水上生活,4
水上競技,4
水中,2
水中花,3
水主,2
水仕事,3
水仙,2
水位,2
水先,2
水先人,3
水先案内,4
水先案内人,5
水兵,2
水冷,2
水出,2
水分,2
水利,2
水利権,3
水力,2
水力学,3
水力機関,4
水力発電,4
水力継手,4
水半球,3
水口,2
水和,2
水和物,3
水団,2
水国,2
水圏,2
水圧,2
水域,2
水場,2
水墨,2
水墨山水,4
水声,2
水大,2
水天,2
水天一碧,4
水天宮,3
水夫,2
水奮,2
水子,2
水害,2
水密,2
水尾,2
水屋,2
水平,2
水平分布,4
水平動,3
水平面,3
水底,2
水引,2
水彩,2
水心,2
水性,2
水成,2
水戸,2
水手,2
水文,2
水族,2
水明,2
水星,2
水晶,2
水晶体,3
水曜,2
水月,2
水木,2
水松,2
水柱,2
水栓,2
水根,2
水槽,2
水死,2
水母,2
水気,2
水水母,3
水没,2
水沢,2
水泡,2
水泳,2
水泳教室,4
水洗,2
水流,2
水流地,3
水浴,2
水深,2
水温,2
水源,2
水源地,3
水準,2
水準原点,4
水滴,2
水無川,3
水無月,3
水無月会,4
水爆,2
水牛,2
水物,2
水玉,2
水球,2
水理,2
水瓶,2
水生,2
水生動物,4
水生昆虫,4
水生植物,4
水生生物,4
水産,2
水産学,3
水産業,3
水産物,3
水産資源,4
水田,2
水番,2
水痘,2
水盤,2
水着,2
水石,2
水神,2
水稲,2
水筒,2
水管,2
水系,2
水素,2
水素化,3
水絵,2
水総,2
水線,2
水緩,2
水練,2
水耕,2
水耕法,3
水脈,2
水腫,2
水色,2
水芸,2
水草,2
水菜,2
水華小屋,4
水葬,2
水蒸気,3
水薬,2
水虫,2
水行,2
水覇,2
水質,2
水質検査,4
水足,2
水路,2
水車,2
水車小屋,4
水軍,2
水輩,2
水辺,2
水運,2
水道,2
水道工事,4
水道方式,4
水道橋,3
水道水,3
水郷,2
水醸,2
水量,2
水銀,2
水鏡,2
水鐘,2
水長,2
水門,2
水防,2
水陸,2
水陸両生,4
水際,2
水際作戦,4
水難,2
水雲,2
水雷,2
水面,2
水面下,3
水音,2
水風呂,3
水風船,3
水食,2
水飯,2
水駅,2
水魚,2
水鳥,2
氷上,2
氷原,2
氷塊,2
氷壁,2
氷室,2
氷山,2
氷床,2
氷晶,2
氷期,2
氷柱,2
氷水,2
氷河,2
氷海,2
氷点,2
氷点下,3
氷結,2
氷菓,2
氷雨,2
氷雪,2
永万,2
永世,2
永世名人,4
永久,2
永享,2
永仁,2
永代,2
永住,2
永保,2
永和,2
永寿,2
永年,2
永延,2
永徳,2
永承,2
永暦,2
永正,2
永治,2
永田町,3
永眠,2
永続,2
永観,2
永遠,2
永長,2
氾濫,2
汁物,2
汁粉,2
求人,2
求刑,2
求婚,2
求心,2
求愛,2
求職,2
求道,2
汎用,2
汗腺,2
汚名,2
汚損,2
汚染,2
汚水,2
汚泥,2
汚濁,2
汚点,2
汚物,2
汚職,2
江上,2
江原道,3
江山,2
江戸,2
江村,2
江東,2
江湖,2
江都,2
江頭,2
池坊,2
池水,2
池沼,2
池泉,2
決別,2
決勝,2
決勝点,3
決壊,2
決定,2
決定信,3
決心,2
決意,2
決戦,2
決断,2
決死,2
決済,2
決着,2
決算,2
決算日,3
決行,2
決裁,2
決裂,2
決議,2
決議案,3
決起,2
決選,2
決闘,2
汽力,2
汽水,2
汽笛,2
汽船,2
汽車,2
沈下,2
沈殿,2
沈水,2
沈没,2
沈着,2
沈降,2
沈静,2
沈黙,2
沖仲仕,3
沖合,2
沖波,2
沖積,2
沖縄,2
沙子,2
沙弥,2
沙汰,2
沙漠,2
沙羅,2
沙門,2
没入,2
没収,2
没年,2
没後,2
没義道,3
没落,2
没頭,2
沢地,2
沢山,2
沢水,2
沢辺,2
河内,2
河原,2
河口,2
河太郎,3
河岸,2
河川,2
河床,2
河底,2
河水,2
河流,2
河港,2
河田,2
河畔,2
河神,2
河童,2
河竹,2
河谷,2
河豚,2
河辺,2
河道,2
沸点,2
沸石,2
沸騰,2
油井,2
油分,2
油化,2
油圧,2
油屋,2
油彩,2
油性,2
油断,2
油槽,2
油物,2
油田,2
油画,2
油粘土,3
油絵,2
油脂,2
治下,2
治世,2
治国,2
治外法権,4
治安,2
治定,2
治山,2
治平,2
治承,2
治暦,2
治欄治水,4
治水,2
治療,2
治癒,2
治績,2
治者,2
治賓法騰,4
治験,2
沼地,2
沼沢,2
沼田,2
沿岸,2
沿海,2
沿線,2
沿道,2
沿革,2
泉州,2
泉水,2
泉質,2
泊地,2
泌尿,2
法中,2
法主,2
法事,2
法人,2
法人企業,4
法人所得,4
法人株主,4
法人格,3
法人税,3
法令,2
法会,2
法体,2
法典,2
法制,2
法制局,3
法則,2
法力,2
法務,2
法医学,3
法印,2
法号,2
法名,2
法嗣,2
法域,2
法堂,2
法外,2
法学,2
法学部,3
法官,2
法定,2
法定代理,4
法定果実,4
法家,2
法師,2
法師名,3
法度,2
法度書,3
法廷,2
法律,2
法律学,3
法律学科,4
法律家,3
法性,2
法政,2
法文,2
法文化,3
法書,2
法曹,2
法楽,2
法楽能,3
法権,2
法橋,2
法正林,3
法治,2
法治国家,4
法海,2
法源,2
法王,2
法理,2
法理学,3
法界,2
法的,2
法皇,2
法益,2
法相,2
法眼,2
法科,2
法線,2
法華,2
法蔵,2
法術,2
法衣,2
法被,2
法要,2
法規,2
法言,2
法話,2
法語,2
法論,2
法輪,2
法門,2
法院,2
法難,2
法雨,2
法面,2
法響会学,4
泡盛,2
波乱,2
波動,2
波動説,3
波及,2
波布茶,3
波形,2
波戸,2
波数,2
波止,2
波止場,3
波浪,2
波状,2
波紋,2
波線,2
波羅蜜,3
波羅蜜多,4
波長,2
波間,2
波音,2
波頭,2
波風,2
波高,2
泥仕合,3
泥岩,2
泥棒,2
泥水,2
泥沼,2
泥流,2
泥炭,2
泥酔,2
注入,2
注力,2
注射,2
注意,2
注文,2
注文生産,4
注水,2
注目,2
注視,2
注解,2
注記,2
注連縄,3
注進,2
注釈,2
泰作,2
泰山,2
泰平,2
泰斗,2
泰然,2
泰西,2
泳動,2
泳法,2
泳者,2
洋上,2
洋品,2
洋学,2
洋室,2
洋式,2
洋文,2
洋書,2
洋服,2
洋梨,2
洋楽,2
洋画,2
洋紙,2
洋行,2
洋裁,2
洋装,2
洋酒,2
洋風,2
洋食,2
洋館,2
洗剤,2
洗浄,2
洗濯,2
洗礼,2
洗練,2
洗脳,2
洗足,2
洗車,2
洗面,2
洗面用具,4
洗顔,2
洞察,2
洞穴,2
洞窟,2
洞門,2
津波,2
津浪,2
津軽,2
津軽三味線,5
洪水,2
洪積,2
活人,2
活人画,3
活劇,2
活力,2
活動,2
活動口座,4
活動家,3
活動的,3
活字,2
活字体,3
活字文化,4
活字本,3
活弁,2
活性,2
活気,2
活水,2
活況,2
活版,2
活版本,3
活物,2
活物寄生,4
活用,2
活用語尾,4
活用連語,4
活発,2
活路,2
活躍,2
活量,2
活魚料理,4
派兵,2
派出,2
派出所,3
派出議,3
派手,2
派生,2
派生言,3
派生語,3
派遣,2
派閥,2
流下,2
流下物,3
流人,2
流会,2
流体,2
流体力学,4
流体霧学,4
流儀,2
流入,2
流出,2
流刑,2
流動,2
流動体,3
流動化,3
流動学,3
流動物,3
流動負債,4
流動資産,4
流動資金,4
流動食,3
流域,2
流失,2
流布,2
流布本,3
流年,2
流星,2
流星雨,3
流木,2
流民,2
流水,2
流水文,3
流氷,2
流氷原,3
流泉,2
流派,2
流流,2
流浪,2
流産,2
流用,2
流石,2
流砂,2
流線,2
流罪,2
流落,2
流血,2
流行,2
流行作家,4
流行歌,3
流行歌手,4
流行物,3
流行色,3
流行言葉,4
流行語,3
流言,2
流言飛語,4
流説,2
流質,2
流路,2
流転,2
流通,2
流通手段,4
流通現金,4
流通産業,4
流通経路,4
流通資本,4
流速,2
流連,2
流量,2
流量計,3
流鏑馬,3
流離,2
流音,2
流風,2
流麗,2
浄化,2
浄土,2
浄水,2
浄瑠璃,3
浄福,2
浄霊,2
浅木,2
浅海,2
浅瀬,2
浅見,2
浅黄,2
浜木綿,3
浜松,2
浜路,2
浜辺,2
浜風,2
浦波,2
浦辺,2
浦里,2
浦風,2
浪人,2
浪士,2
浪曲,2
浪漫,2
浪花,2
浪華,2
浪費,2
浪速,2
浮上,2
浮世,2
浮世絵,3
浮体,2
浮力,2
浮動,2
浮名,2
浮島,2
浮彫,2
浮揚,2
浮標,2
浮橋,2
浮気,2
浮浪,2
浮腫,2
浮舟,2
浮草,2
浮遊,2
浮雲,2
浴場,2
浴室,2
浴槽,2
浴衣,2
海上,2
海上法,3
海中,2
海中火山,4
海事,2
海事公法,4
海人,2
海人草,3
海佐,2
海保,2
海側,2
海兵,2
海区,2
海千山千,4
海南,2
海原,2
海員,2
海図,2
海国,2
海坊主,3
海域,2
海士,2
海外,2
海外旅行,4
海女,2
海将,2
海尉,2
海山,2
海岸,2
海峡,2
海市,2
海底,2
海戦,2
海技,2
海抜,2
海星,2
海曹,2
海月,2
海水,2
海水浴場,4
海氷,2
海洋,2
海洋国,3
海流,2
海浜,2
海港,2
海溝,2
海猫,2
海獣,2
海生,2
海産,2
海産物,3
海盆,2
海相,2
海神,2
海禁,2
海綿,2
海老,2
海老根,3
海老茶,3
海自,2
海草,2
海藻,2
海象,2
海賊,2
海路,2
海軍,2
海辺,2
海進,2
海運,2
海運業,3
海道,2
海里,2
海門,2
海関,2
海防,2
海陸,2
海難,2
海雲,2
海面,2
海風,2
海食,2
海食台地,4
海馬,2
海鮮,2
海鳥,2
海鳴,2
浸入,2
浸出,2
浸水,2
浸漬,2
浸潤,2
浸透,2
浸食,2
消化,2
消印,2
消去,2
消失,2
消息,2
消極,2
消毒,2
消沈,2
消滅,2
消火,2
消灯,2
消耗,2
消臭,2
消費,2
消防,2
消防車,3
消音,2
涙目,2
液体,2
液冷,2
液剤,2
液化,2
液性,2
液晶,2
液果,2
液滴,2
液状,2
液相,2
液胞,2
液量,2
涼風,2
淑女,2
淑徳,2
淡彩,2
淡水,2
淡海,2
淡白,2
淡紅,2
淡色,2
淡路,2
淡雪,2
淡青,2
淡麗,2
淡黄,2
淫乱,2
淫夢,2
淫欲,2
淫行,2
淫魔,2
深刻,2
深化,2
深堀,2
深夜,2
深層,2
深山,2
深度,2
深手,2
深海,2
深田,2
深紅,2
深緑,2
深遠,2
深部,2
深雪,2
混乱,2
混交,2
混入,2
混合,2
混同,2
混和,2
混在,2
混声,2
混成,2
混戦,2
混浴,2
混濁,2
混焼,2
混獲,2
混生,2
混用,2
混色,2
混血,2
混載,2
混迷,2
混雑,2
添乗,2
添付,2
添削,2
添加,2
添字,2
清一,2
清代,2
清元,2
清和,2
清国,2
清廉,2
清掃,2
清新,2
清明,2
清書,2
清朝,2
清水,2
清流,2
清浄,2
清涼,2
清潔,2
清澄,2
清秀,2
清算,2
清純,2
清美,2
清華,2
清見,2
清貧,2
清酒,2
清閑,2
清音,2
清風,2
清麗,2
渇望,2
渇水,2
済世,2
済南,2
済州,2
済民,2
済美,2
渉外,2
渉猟,2
渋滞,2
渋谷,2
渓流,2
渓谷,2
減価,2
減便,2
減俸,2
減光,2
減免,2
減刑,2
減収,2
減員,2
減圧,2
減封,2
減少,2
減弱,2
減損,2
減数,2
減災,2
減点,2
減税,2
減算,2
減給,2
減衰,2
減資,2
減車,2
減退,2
減速,2
減量,2
減額,2
渡世,2
渡仏,2
渡守,2
渡島,2
渡御,2
渡日,2
渡来,2
渡欧,2
渡河,2
渡洋,2
渡海,2
渡米,2
渡航,2
渡船,2
渡英,2
渦中,2
渦巻,2
渦潮,2
渦状,2
温厚,2
温和,2
温存,2
温室,2
温州,2
温帯,2
温床,2
温度,2
温情,2
温故,2
温暖,2
温水,2
温水浴,3
温泉,2
温泉旅館,4
温泉療法,4
温浴,2
温海,2
温熱,2
温色,2
温風,2
測位,2
測候,2
測光,2
測地,2
測定,2
測度,2
測深,2
測距,2
測量,2
港内,2
港口,2
港外,2
港市,2
港湾,2
港町,2
湖上,2
湖北,2
湖口,2
湖岸,2
湖底,2
湖水,2
湖沼,2
湖畔,2
湖面,2
湧出,2
湧水,2
湯元,2
湯口,2
湯女,2
湯屋,2
湯本,2
湯殿,2
湯気,2
湯水,2
湯治,2
湯煙,2
湯舟,2
湯船,2
湾内,2
湾口,2
湾岸,2
湾曲,2
湿原,2
湿地,2
湿布,2
湿度,2
湿式,2
湿性,2
湿気,2
湿潤,2
満了,2
満員,2
満員御礼,4
満喫,2
満場,2
満塁,2
満天,2
満天下,3
満定感,3
満山,2
満州,2
満帆,2
満席,2
満座,2
満月,2
満期,2
満木,2
満杯,2
満水,2
満満,2
満潮,2
満点,2
満票,2
満腹,2
満貫,2
満足,2
満身,2
満車,2
満載,2
満鉄,2
満開,2
満面,2
満額,2
満願,2
源五郎,3
源平,2
源氏,2
源泉,2
源流,2
準備,2
準則,2
準名人,3
準大手,3
準州,2
準急,2
準拠,2
準決勝,3
準用,2
溶出,2
溶剤,2
溶媒,2
溶存,2
溶岩,2
溶接,2
溶液,2
溶融,2
溶血,2
溶解,2
溶質,2
溶鉱,2
溺入露員,4
溺愛,2
溺死,2
滅亡,2
滅却,2
滅多,2
滅失,2
滅法,2
滅茶苦茶,4
滅菌,2
滅裂,2
滋人株主,4
滋賀,2
滋養,2
滑石,2
滑稽,2
滑空,2
滑舌,2
滑落,2
滑走,2
滑車,2
滑降,2
滝口,2
滝川,2
滞在,2
滞留,2
滞空,2
滞納,2
滴下,2
滴定,2
漁具,2
漁労,2
漁協,2
漁場,2
漁夫,2
漁師,2
漁期,2
漁村,2
漁業,2
漁民,2
漁法,2
漁港,2
漁火,2
漁獲,2
漁網,2
漁船,2
漂泊,2
漂流,2
漂流物,3
漂白,2
漂着,2
漆器,2
漆工,2
漆芸,2
漆黒,2
漏出,2
漏斗,2
漏水,2
漏電,2
演出,2
演出家,3
演劇,2
演壇,2
演奏,2
演技,2
演技派,3
演歌,2
演武,2
演目,2
演算,2
演義,2
演習,2
演者,2
演舞,2
演芸,2
演芸場,3
演説,2
演題,2
漠然,2
漢人,2
漢代,2
漢名,2
漢和,2
漢字,2
漢学,2
漢文,2
漢文学,3
漢方,2
漢方医,3
漢族,2
漢書,2
漢水,2
漢籍,2
漢訳,2
漢詩,2
漢語,2
漢音,2
漫才,2
漫然,2
漫画,2
漫画家,3
漫研,2
漫談,2
漫遊,2
漬物,2
漸次,2
漸減,2
漸近,2
漸進,2
潔癖,2
潔白,2
潜伏,2
潜入,2
潜在,2
潜水,2
潜航,2
潜行,2
潟湖,2
潤沢,2
潤滑,2
潤色,2
潮位,2
潮干,2
潮流,2
潮見,2
潮間,2
潮音,2
潮風,2
潮騒,2
潰瘍,2
潰走,2
激写,2
激励,2
激動,2
激務,2
激化,2
激増,2
激変,2
激安,2
激怒,2
激情,2
激戦,2
激流,2
激減,2
激烈,2
激甚,2
激痛,2
激発,2
激白,2
激突,2
激論,2
激賞,2
激走,2
激辛,2
激闘,2
激震,2
激高,2
濁水,2
濁流,2
濁点,2
濁音,2
濃厚,2
濃密,2
濃度,2
濃淡,2
濃紺,2
濃緑,2
濃縮,2
濃色,2
濃霧,2
濫用,2
濫造,2
瀬戸,2
瀬戸際,3
火中,2
火事,2
火付,2
火傷,2
火元,2
火先,2
火刑,2
火力,2
火力発電,4
火口,2
火口原,3
火器,2
火夫,2
火宅,2
火山,2
火影,2
火打,2
火星,2
火曜,2
火柱,2
火気,2
火気厳禁,4
火消,2
火災,2
火炎,2
火球,2
火番,2
火矢,2
火砲,2
火祭,2
火種,2
火竜,2
火縄,2
火花,2
火葬,2
火蓋,2
火薬,2
火車,2
火鉢,2
火鍋,2
火面,2
灯台,2
灯明,2
灯油,2
灯火,2
灯籠,2
灰吹,2
灰汁,2
灰白,2
灰皿,2
灰色,2
災厄,2
災害,2
災禍,2
災難,2
炉心,2
炊事,2
炊飯,2
炎上,2
炎天,2
炎炎,2
炎症,2
炭化,2
炭坑,2
炭山,2
炭水化物,4
炭火,2
炭焼,2
炭田,2
炭素,2
炭酸,2
炭鉱,2
点前,2
点呼,2
点在,2
点字,2
点差,2
点心,2
点描,2
点数,2
点棒,2
点検,2
点水,2
点滅,2
点滴,2
点火,2
点灯,2
点画,2
点眼,2
点線,2
点茶,2
為人,2
為政,2
為替,2
烈士,2
烈火,2
烈風,2
無一文,3
無一物,3
無上,2
無上道,3
無下,2
無主,2
無事,2
無事故,3
無二,2
無二無三,4
無人,2
無人島,3
無人駅,3
無代,2
無休,2
無位,2
無住,2
無体,2
無体物,3
無作法,3
無作滋,3
無偏,2
無傷,2
無償,2
無冠,2
無刀流,3
無分別,3
無利子,3
無力,2
無力感,3
無効,2
無動,2
無勝,2
無印,2
無双,2
無収入,3
無口,2
無名,2
無名麓子,4
無味,2
無器用,3
無地,2
無声,2
無学,2
無実,2
無害,2
無宿,2
無封,2
無尽,2
無尽会社,4
無差別,3
無常,2
